Tweet,Avg,Sentiment
Guys my Mac is flipping out! Flashing folder with question mark at start up!?! What do I do?? #help #apple #mac #macbook @apple #computer,-2.0,Negative
HATE @APPLE SO MUCH. RUIN MY LIFE,-2.0,Negative
HOW TF DO U EVEN GET LASAGNA AND LARYNGITIS MIXED UP WTF @apple,-2.0,Negative
HOW TO: Make a realistic song-length drum track using @apple Logic Pro X Drummer: #ProAudio ,0.0,Neutral
Ha ha @NY1 just reported that the 'lie in' at @apple was more organized then the normal big crowds that they're use to #ShutItDown,-2.0,Negative
Ha poor @apple trying to make its iPad and MacBook look useful in its commercials. Not even close to the power of @surface Pro 3.0,-2.0,Negative
Had a job interview?No idea how to be @apple specialist in #students need teachers! It's a #humanrights issue @DrArik,0.0,Neutral
Hands-On With Elgato Smart Power and Mophie Powerstation Plus External Batteries [iOS Blog] #AAPL,0.0,Neutral
Happily @apple restored my faith in them today at their Arndale Store following my earlier complaint.,2.0,Positive
Happy Monday! My camera on my fancy @Apple #iPhone6Plus suddenly stopped working this weekend so instead - I meme. ,-2.0,Negative
Has anyone figured out why @Apple iPhones randomly lose their contacts for a few hours for no reason? #wth,-2.0,Negative
Have #Apple Inc.'s #iPad Sales Peaked? #AAPL ,0.0,Neutral
Have Apple's iPad Sales Peaked? #AAPL ,0.0,Neutral
Have just cashed out the #AAPL #CFD - from $110 to $113 inside 4 hours - be brave sometimes!,0.0,Neutral
Headed to @IKEA and @Apple Store today. Yikes or Yay? #dayoffduties,0.0,Neutral
Help @Apple. Store rep told me that iTunes backup saves multiple backups. But I backed up phone now and old backup is gone. What to do?,0.0,Neutral
Help? 4s won't sync (doesn't even give option) w/ latest @itunes. Tried fixes I found... no bueno. Thoughts? @apple #techsupport,-2.0,Negative
Helping you &amp; your loved ones on the street with our free @Apple app #Winnipeg #Acura ,0.0,Neutral
Here Are The Main Differences Between #Apple #CarPlay And #AndroidAuto #aapl #goog ,0.0,Neutral
Here Is The New @iPad Ad #aapl ,0.0,Neutral
Here are @SFBJEditor 5 things to know today including who is hoarding the @Apple #iPhone6 ,0.0,Neutral
Here are the top apps for the iPhone according to @apple #technologya,0.0,Neutral
Here we go again wit this 'waiting for items to copy' shit on iTunes y'all pissing me off @Apple,-2.0,Negative
Here's #Apple's Next Great Business via @sai #aapl,0.0,Neutral
Here's @Apple's Favorite Apps of 2014. Elevate is #1. Threes! isgame-of-the-year. ,0.0,Neutral
Here's @Apple's next great #business! What will be Apple's primary source of revenue in 2015? #service #company,0.0,Neutral
Here's @Apple's picks for best apps and games of 2014. ,0.0,Neutral
Here's Apple's Next Great Business (AAPL) #InvestWall #AAPL,2.0,Positive
Here's How Jimmy Iovine Convinced #Apple To Buy #Beats #aapl ,0.0,Neutral
Here's Why #Apple Won't Be A Trillion Dollar Company According To Billionaire VC Jim Breyer #aapl ,-2.0,Negative
Here's the @Apple #SmartWatch. I say @HP beats it easily. It's like an elitist toy versus a real machine :-) ,-2.0,Negative
Here's why #Apple shares will reach $135: Analyst #aapl ,2.0,Positive
Here's why Apple dropped $AAPL #aapl,0.0,Neutral
Hey @Apple #iphone7 build this in! ~ @DJKevinHayes ,0.0,Neutral
Hey @Apple - hundreds of black white brown yellow #EricGarner protestors bum-rushed yo store to stage a Die-In &amp; nothing was stolen. Xo,0.0,Neutral
Hey @Apple I did another software update and my iPad won't open any webpages. Any ideas here?,-2.0,Negative
Hey @Apple I think u need a new product: iPster,-2.0,Negative
Hey @Apple can you fix Safari your querySelectorAll so jQuery unit tests pass? ,-2.0,Negative
Hey @Apple every time you update iTunes you make it worse. And worse. #DontUpdateiTunes,-2.0,Negative
Hey @Apple how can I take U2's album off my phone?,-2.0,Negative
Hey @Apple the keyboard on my phone is all sorts of drunk this morning send help pls thx,-2.0,Negative
Hey @Apple what the hell is this hahaha ,-2.0,Negative
Hey @apple @sprint I'm not a fan of your latest commercial!!,-2.0,Negative
Hey @apple are you even thinking about fixing your wifi issues? #YosemiteProblems,-2.0,Negative
Hey @apple could you make an iPhone charger that lasts more than a month? Sincerely a broke high school student who wants her phone charged,-2.0,Negative
Hey @apple fuck you for thinking I want text messages to pop up on my computer iPad and phone.. #ThisIsWhyPeopleGetMurdered,-2.0,Negative
Hey @apple how about you guys make a charger that lasts more than 2 fucking weeks,-2.0,Negative
Hey @apple how come I can't make Genius Bar appointments online anymore?,-2.0,Negative
Hey @apple let us get some Star Wars action on iTunes.,0.0,Neutral
Hey @apple my iPhone 6 was fully charged at 7:30 am. Now it's on 20%. Is that a common battery life?,-2.0,Negative
Hey @apple my iPod touch is acting all wonky and I've done the factory settings and reinstalled stuff and nothing. Any other ideas?,-2.0,Negative
Hey @apple while your reading list on safari across device rocks can you please let list items to be deleted (x) in iPhone,0.0,Neutral
Hey @apple: Love ya but #AppleCare low-fi hold music is awful. Would prefer to hear tips on using apple gear. Better use of my hold time.,-2.0,Negative
Hey @artsboston #UrbanNutcracker Russell Ferguson @RussellFerg &amp; #krumpers are @Apple Store in Boylston St. @5.30pm today. Dancing &amp; chat,0.0,Neutral
Hey @netflix how come every Saturday movie night fails on #appletv? Do I chuck @apple or you guys? #wifegoingtosleep,-2.0,Negative
Hey @panerabread how about you teach your people how to use @apple pay?,0.0,Neutral
Higher Price Targets Are Not Helping #Apple's Shares - Forbes #aapl ,0.0,Neutral
Higher Price Targets Are Not Helping Apple's Shares $AAPL #aapl,0.0,Neutral
Hitting below the belt! @Apple 'deleted' rivals' music from iPods court hears. #musicnews,-2.0,Negative
Holiday weekend @apple v #android who came out on top? ,0.0,Neutral
Hope @Apple &amp; #iOS will allow compact views for 3rd party keyboards like #SwiftKey and #Swype do on #Android.,0.0,Neutral
Hope @apple store Arndale could pass on to the staff member staff thats visually impaired she is an inspiration Great work #InAwe #WellDone,2.0,Positive
Hoping @Firefox does not cave! @Apple should allow other browser engines! #OpenUpCould Soon Come To iOS TechCrunch ,0.0,Neutral
How @Apple handles their #CustomerServiceExperience,0.0,Neutral
How Apple Became One of the Greenest Companies in America @apple @Newsweek #energy #efficiency,2.0,Positive
How Apple Is Crushing Google On Mobile Shopping $AAPL #aapl,2.0,Positive
How Apple Will Boost Profits During the Holiday Quarter and Beyond $AAPL #aapl,0.0,Neutral
How Competition Between #Wireless Carriers Benefits #Apple Inc. | The Motley Fool #aapl ,0.0,Neutral
How Competition Between Wireless Carriers Benefits Apple Inc. #AAPL,0.0,Neutral
How To Use #iOS8 Continuity | Know Your Mobile #aapl,0.0,Neutral
How an SVN connection led to safer conditions for @apple's workforce @GreenAmerica @GlobalLabor1.0,2.0,Positive
How do I fix a disabled Apple ID account @AppStore @apple @tim_cook,0.0,Neutral
How do I log into iCloud on my phone? Not the cut down mobile version. Argh! Anyone know? @apple,-2.0,Negative
How do I only have 12.7 GB used if my phone is 16 GB? @Apple ,-2.0,Negative
How hip is @TWDanceCenter @Apple Store in Boylston St. Today @ 6.30pm. Enjoy some #krumping meet #UrbanNutcracker director &amp; @RussellFerg,0.0,Neutral
How in the heck isn't there a taco emoji? @apple,0.0,Neutral
How is 'never' interpreted as 'ask me again annoyingly soon' when iOS apps ask to be rated? @apple tell your devs never means NEVER,-2.0,Negative
How is my battery already 83% within 15 minutes of usage. Fix up @apple,-2.0,Negative
How long does it really take for a phone to ship @apple smh,-2.0,Negative
How long is this @apple iOS 8.1.1 update going to take?!,-2.0,Negative
How many @Apple products does it take to write a paper? Photo credit: iPhone ,0.0,Neutral
How many iphone chargers do I need to go through? @Apple make charger durability a point in the new iPhone,-2.0,Negative
How many of @apple's top apps of 2014 do you have downloaded on your phone? ,0.0,Neutral
How to #profit in #Apple (#AAPL) #options #trade #trading #finance #short #bet #hedge ,0.0,Neutral
How to Make #Apple Special Again #aapl ,0.0,Neutral
How to save a ton of money when you buy your next #iPhone via @BGR #aapl ,0.0,Neutral
Huge iPhone 6 Sales Push iOS market Share Up Worldwide: Report $AAPL #aapl,2.0,Positive
Huge iPhone 6 sales put Apple on course for record quarter $AAPL #aapl,0.0,Neutral
Hurry up @Apple! Working hours a day on this laptop is killing my neck. #IWantMyNewiMacNow,2.0,Positive
I HATE HOW IOS 8 CAPITALIZES RANDOM WORDS LIKE I DONT WANNA GIVE EMPHASIS TO SOME STUPID WORD IN THA SENTENCE GET UR SELF TOGETHER @Apple,-2.0,Negative
I HAVE BEEN THROUGH ABOUT 18 IPHONE 5 CHARGERS @apple @stevejobs @WTF @!!!!!!!!!!!! @notcool,-2.0,Negative
I JUST HELD MY PHONE CLOSE TO MY CHEEK AND IT GAVE ME A SHOCK OHHSHIT @APPLE HELP,-2.0,Negative
I agree with @jimcramer that the #IndividualInvestor should own not trade #Apple #AAPL it's extended so today's pullback is good to see,0.0,Neutral
I am feeling creatively stifled by the current emoji selection @apple,-2.0,Negative
I applied for @apple's 'head of social media' opening. I have a leg up because of my twitter skillz. I am like the mark twain of twitter.,0.0,Neutral
I bet #SIRI @apple is better some peeps ,2.0,Positive
I called Operator @Apple to speak to someone about Corp funding the Frank O Geary baseball stadium in St Pete FL. Shehungup @tim_cook HELP!,0.0,Neutral
I can't queue songs on an iPhone @apple @timcook #FixIt,-2.0,Negative
I could punch whoever came up with the new @apple commercials. #makeitstop #ahhhhhhh,-2.0,Negative
I could really kick @apple 's ass. This iPhone 6 battery sucks moldy dick on a Tuesday night ! Worst shit ever. Only last 4 fucking hours.,-2.0,Negative
I demand there be a tapatio emoji @apple,-2.0,Negative
I don't know what you're trying to do @apple but phone updates are turned off. Thanks for letting me 'aware' by error ,-2.0,Negative
I don't undestand how @SYFNews #CreditCare website doesn't work on @Apple prod-Had to request paper bills #WhatYearIsIt #poorcustomerservice,-2.0,Negative
I got faith in you @Apple don't let me down. Help me help you,2.0,Positive
I had the Facebook app but my dumbass deleted it and now I can't redownload cause it says I need iOS7 suck my fucking ass @apple,-2.0,Negative
I had to do made the #switch from iPhone 6 to the galaxy note edge. @apple keep up ,-2.0,Negative
I hate it that my office email's not pushing emails now. It's fetching but on my settings it says push. #appleprobs #appleproblems @apple,-2.0,Negative
I hate my MacBook now. Fuck this update and fuck you @apple,-2.0,Negative
I hate my phone I can't use it it's gone completely silent and if I were to call @apple I would get even less help than I get now.,-2.0,Negative
I hate these @apple earphones so bad. Why in the world did they think it was a good idea to p ,-2.0,Negative
I hate you @iTunesMusic @apple,-2.0,Negative
I hate you so much @apple @macs,-2.0,Negative
I have 170 pictures and my storage is full @apple get it together,-2.0,Negative
I have no more storage left. Fuck you @apple,-2.0,Negative
I have to be honest. My once great fanaticism for @Apple is turning into an equally great dislike.,-2.0,Negative
I hope no one ever cons me into getting another crappy @apple product again,-2.0,Negative
I just got my powerbeats2 back from repair. Shoutout to @Apple x @Beatsbydre,2.0,Positive
I just got this charger like 2 weeks ago what the frick @apple,-2.0,Negative
I just had 40% now I have 8% wtf @apple,-2.0,Negative
I just want to delete all my emails without turning 40 @apple,-2.0,Negative
I love @AIRMILES! Between @chaptersindigo &amp; @apple I earned ~200 miles during the #BlackFriday sale! #freemoney #centsability #cybermonday,2.0,Positive
I love @apple bc I can record in my home. But can they pull some serious fuckshit. This thing is designed to get lost ,2.0,Positive
I love my #iphone6 @apple #MobilePhone ,2.0,Positive
I love my phone so much thank you based god @apple,2.0,Positive
I ordered a Osx from you but it seems like someone is on my network or i have a cloned copy ideas?@AppIeOfflciaI @Apple,-2.0,Negative
I posted 9 photos on Facebook in the album 'WOW TALKS // PASSION FOR DESIGN // LONDON DESIGN FESTIVAL @APPLE' ,0.0,Neutral
I really want @apple to drop the word BOOK from products so employees will start treating machines with more care. aka stop dropping them.,0.0,Neutral
I seriously f-ing HATE this new version of @Apple iTunes. Spend HOURS trying to figure out how to synch w/o deleting everything.,-2.0,Negative
I swear to fuck I would rather cut and splice physical fucking tape than dick around with one more @Apple product with shit design.,-2.0,Negative
I thought this shit was suppose to be gorilla glass @apple,-2.0,Negative
I truly feel @Apple #apple needs to do more with iTunes Match to make it worth it.,-2.0,Negative
I was having wireless drop off connections issues (net interruptus) with my macbook pro. Upgraded to Yosemite. Problems disappeared. @apple,-2.0,Negative
I was out to dinner last night and left my computer to charge. Had the fire happened then I'd have no house. @Apple #AppleCordFire,-2.0,Negative
I went to @apple to buy an #iphone6. Was told although in stock I had to reserve and return tomorrow to buy. Goodbye. ,-2.0,Negative
I will definitely think carefully in the future about buying something from @itunes if @apple Support can't even tell me what's going wrong.,-2.0,Negative
I wish phones had an infinite amount of storage @apple you need to do something about that,0.0,Neutral
I wonder if @Apple is aware that they use the international symbol for #KissMyAss in their retail stores? ,0.0,Neutral
I would like an @Apple rep to reach out to me and resolve the issue @tim_cook,0.0,Neutral
I'm going to check if I got it. @Apple TV gets four new channels and @YouTube redesign via @cultofmac,2.0,Positive
I'm going to press the play button!! Wait no I'm not :( @apple fix your apps ,-2.0,Negative
I'm happy now thnx fags. @apple,2.0,Positive
I'm hoping @apple won't automatically make us download Bruce Springsteen and U2 singing together. #u2 #bruce #espn #thatwasbad,-2.0,Negative
I'm learning all about Apple Store at @Influenster! @Apple ,0.0,Neutral
I'm learning all about Apple at @Influenster! @Apple ,0.0,Neutral
I'm learning all about Apple iPad Air 2 128GB Wi-Fi - Gold on @Influenster! @Apple,0.0,Neutral
I'm learning all about Apple iPad mini Smart Cover - Green at @Influenster! @Apple ,0.0,Neutral
I'm learning all about Apple iPad mini Smart Cover - Pink (MD968LL/A) at @Influenster! @Apple ,0.0,Neutral
I'm learning all about iPod Touch at @Influenster! @Apple ,0.0,Neutral
I'm lost because it's deer season but there is no deer emoji. Come on @Apple how am I suppose to show the love to all my huntin' friendz?,-2.0,Negative
I'm not happy about that @apple,-2.0,Negative
I'm not playing no games @JColeNC @Apple ,0.0,Neutral
I'm really enjoying GarageBand. @apple #GarageBand,2.0,Positive
I'm short on #AAPL with #put #options on the #Apple #stock.,0.0,Neutral
I'm so done with this piece of shit phone why doesn't it ever send me notifications when taylor tweets fuck u @apple,-2.0,Negative
I'm still mad @apple,-2.0,Negative
I'm surprised there isn't more talk about what looked like a flash crash in #AAPL yesterday. Biggest range in years and largely ignored,-2.0,Negative
I've Abandoned #iTunes And I'm Never Going Back Because #GoogleMusic Is So Much Better #aapl #goog ,-2.0,Negative
I've been considering suing @apple for putting that shitty U2 album on my phone,-2.0,Negative
